"","Name","Event","Year","Date","Elo","dElo"
"144558","Chris Clemons","Jonesboro",2021,2021-04-16,1741,2.7
"144637","Adam Hammes","Jonesboro",2021,2021-04-16,1739.8,9.7
"144699","Chris Dickerson","Jonesboro",2021,2021-04-16,1785.9,6.3
"144716","Andrew Presnell","Jonesboro",2021,2021-04-16,1727.1,2.1
"144788","Joel Freeman","Jonesboro",2021,2021-04-16,1748.4,1.6
"144870","Gannon Buhr","Jonesboro",2021,2021-04-16,1577.7,23.9
"144873","Andrew Marwede","Jonesboro",2021,2021-04-16,1700.3,4.4
"145022","Kyle Klein","Jonesboro",2021,2021-04-16,1689.5,7.9
"145178","Alden Harris","Jonesboro",2021,2021-04-16,1638.8,10.2
"145413","Ezra Aderhold","Jonesboro",2021,2021-04-16,1674.9,9.8
"145654","Nikko Locastro","DDO",2021,2021-04-28,1766.1,-5.6
"145671","James Conrad","DDO",2021,2021-04-28,1763.5,6.5
"145738","Paul McBeth","DDO",2021,2021-04-28,1836.4,10.3
"145831","Eagle McMahon","DDO",2021,2021-04-28,1808.4,8.3
"145834","Richard Wysocki","DDO",2021,2021-04-28,1832,7
"145865","Kevin Jones","DDO",2021,2021-04-28,1765.7,1.8
"145896","Anthony Barela","DDO",2021,2021-04-28,1708.8,1.8
"145923","Calvin Heimburg","DDO",2021,2021-04-28,1816,6.7
"145981","Chris Clemons","DDO",2021,2021-04-28,1743.8,2.8
"146060","Adam Hammes","DDO",2021,2021-04-28,1749.7,9.9
"146122","Chris Dickerson","DDO",2021,2021-04-28,1796,10.2
"146139","Andrew Presnell","DDO",2021,2021-04-28,1738.9,11.8
"146211","Joel Freeman","DDO",2021,2021-04-28,1749.8,1.4
"146293","Gannon Buhr","DDO",2021,2021-04-28,1601.5,23.9
"146296","Andrew Marwede","DDO",2021,2021-04-28,1704.2,3.8
"146601","Alden Harris","DDO",2021,2021-04-28,1654.9,16.1
"148481","Simon Lizotte","OTB",2021,2021-05-14,1726.7,7
"148500","Nikko Locastro","OTB",2021,2021-05-14,1771.6,5.5
"148517","James Conrad","OTB",2021,2021-05-14,1772.2,8.7
"148584","Paul McBeth","OTB",2021,2021-05-14,1840.1,3.7
"148677","Eagle McMahon","OTB",2021,2021-05-14,1816.2,7.8
"148680","Richard Wysocki","OTB",2021,2021-05-14,1837.5,5.4
"148711","Kevin Jones","OTB",2021,2021-05-14,1768.2,2.5
"148742","Anthony Barela","OTB",2021,2021-05-14,1720.8,12
"148769","Calvin Heimburg","OTB",2021,2021-05-14,1820.9,4.9
"148827","Chris Clemons","OTB",2021,2021-05-14,1746,2.2
"148906","Adam Hammes","OTB",2021,2021-05-14,1756.2,6.5
"149057","Joel Freeman","OTB",2021,2021-05-14,1756.9,7.1
"149291","Kyle Klein","OTB",2021,2021-05-14,1698.8,9.3
"149447","Alden Harris","OTB",2021,2021-05-14,1663,8.1
"149682","Ezra Aderhold","OTB",2021,2021-05-14,1684,9.1
"150357","Väinö Mäkelä","Helsinki",2021,2021-05-14,1728,6.5
"150798","Niklas Anttila","Helsinki",2021,2021-05-14,1639.5,8.4
"151363","James Conrad","Masters Cup",2021,2021-05-28,1772.5,0.3
"151430","Paul McBeth","Masters Cup",2021,2021-05-28,1843.5,3.4
"151526","Richard Wysocki","Masters Cup",2021,2021-05-28,1832.6,-4.9
"151557","Kevin Jones","Masters Cup",2021,2021-05-28,1774,5.8
"151615","Calvin Heimburg","Masters Cup",2021,2021-05-28,1805.2,-15.7
"151673","Chris Clemons","Masters Cup",2021,2021-05-28,1748.6,2.6
"151752","Adam Hammes","Masters Cup",2021,2021-05-28,1766.5,10.2
"152137","Kyle Klein","Masters Cup",2021,2021-05-28,1710,11.2
"152293","Alden Harris","Masters Cup",2021,2021-05-28,1670.1,7.2
"152528","Ezra Aderhold","Masters Cup",2021,2021-05-28,1693,9
"153203","Väinö Mäkelä","Tampere",2021,2021-05-28,1733.3,5.3
"153644","Niklas Anttila","Tampere",2021,2021-05-28,1648.2,8.7
"154173","Simon Lizotte","Portland",2021,2021-06-04,1737.9,11.2
"154192","Nikko Locastro","Portland",2021,2021-06-04,1778.9,7.4
"154209","James Conrad","Portland",2021,2021-06-04,1771.9,-0.6
"154276","Paul McBeth","Portland",2021,2021-06-04,1849.4,5.9
"154369","Eagle McMahon","Portland",2021,2021-06-04,1824.3,8.2
"154372","Richard Wysocki","Portland",2021,2021-06-04,1839.4,6.8
"154403","Kevin Jones","Portland",2021,2021-06-04,1783.5,9.5
"154461","Calvin Heimburg","Portland",2021,2021-06-04,1812.8,7.6
"154519","Chris Clemons","Portland",2021,2021-06-04,1748.2,-0.5
"154598","Adam Hammes","Portland",2021,2021-06-04,1769.9,3.5
"154677","Andrew Presnell","Portland",2021,2021-06-04,1745.2,6.3
"154749","Joel Freeman","Portland",2021,2021-06-04,1760.8,3.9
"154834","Andrew Marwede","Portland",2021,2021-06-04,1701.9,-2.3
"154983","Kyle Klein","Portland",2021,2021-06-04,1717.2,7.1
"155139","Alden Harris","Portland",2021,2021-06-04,1676.3,6.2
"155374","Ezra Aderhold","Portland",2021,2021-06-04,1702.4,9.4
"157472","Väinö Mäkelä","Turku",2021,2021-06-11,1739.4,6
"157913","Niklas Anttila","Turku",2021,2021-06-11,1652.9,4.7
"158442","Simon Lizotte","World",2021,2021-06-22,1743.5,5.6
"158461","Nikko Locastro","World",2021,2021-06-22,1770,-9
"158478","James Conrad","World",2021,2021-06-22,1780.5,8.6
"158482","Matthew Orum","World",2021,2021-06-22,1735.3,9.9
"158545","Paul McBeth","World",2021,2021-06-22,1853.6,4.2
"158581","Bradley Williams","World",2021,2021-06-22,1703.8,0.4
"158638","Eagle McMahon","World",2021,2021-06-22,1818.1,-6.2
"158641","Richard Wysocki","World",2021,2021-06-22,1840.6,1.2
"158672","Kevin Jones","World",2021,2021-06-22,1791,7.5
"158703","Anthony Barela","World",2021,2021-06-22,1727.9,7
"158708","Corey Ellis","World",2021,2021-06-22,1652,13.2
"158730","Calvin Heimburg","World",2021,2021-06-22,1820.7,7.9
"158788","Chris Clemons","World",2021,2021-06-22,1752.1,4
"158867","Adam Hammes","World",2021,2021-06-22,1772.8,2.9
"158929","Chris Dickerson","World",2021,2021-06-22,1802.7,6.7
"158946","Andrew Presnell","World",2021,2021-06-22,1736.8,-8.4
"159018","Joel Freeman","World",2021,2021-06-22,1764.2,3.4
"159100","Gannon Buhr","World",2021,2021-06-22,1618.6,17.1
"159103","Andrew Marwede","World",2021,2021-06-22,1702.4,0.5
"159252","Kyle Klein","World",2021,2021-06-22,1725.3,8.1
"159408","Alden Harris","World",2021,2021-06-22,1684.9,8.5
"159643","Ezra Aderhold","World",2021,2021-06-22,1716.6,14.1
"160318","Väinö Mäkelä","Tyyni",2021,2021-07-01,1732.2,-7.2
"160759","Niklas Anttila","Tyyni",2021,2021-07-01,1660.6,7.7
"162730","Nikko Locastro","DesMoines",2021,2021-07-09,1769.2,-0.7
"162747","James Conrad","DesMoines",2021,2021-07-09,1786.2,5.8
"162814","Paul McBeth","DesMoines",2021,2021-07-09,1859.7,6.1
"162850","Bradley Williams","DesMoines",2021,2021-07-09,1712.5,8.8
"162941","Kevin Jones","DesMoines",2021,2021-07-09,1796.7,5.7
"162972","Anthony Barela","DesMoines",2021,2021-07-09,1727.3,-0.6
"162999","Calvin Heimburg","DesMoines",2021,2021-07-09,1827.3,6.6
"163057","Chris Clemons","DesMoines",2021,2021-07-09,1759.1,7
"163136","Adam Hammes","DesMoines",2021,2021-07-09,1779.9,7
"163215","Andrew Presnell","DesMoines",2021,2021-07-09,1740,3.2
"163369","Gannon Buhr","DesMoines",2021,2021-07-09,1636.1,17.4
"163912","Ezra Aderhold","DesMoines",2021,2021-07-09,1725.4,8.8
"164587","Väinö Mäkelä","Keisari",2021,2021-07-15,1725.5,-6.7
"165028","Niklas Anttila","Keisari",2021,2021-07-15,1672.8,12.1
"166980","Simon Lizotte","DGLO",2021,2021-07-23,1752.2,8.8
"166999","Nikko Locastro","DGLO",2021,2021-07-23,1772.7,3.5
"167016","James Conrad","DGLO",2021,2021-07-23,1794.3,8.1
"167083","Paul McBeth","DGLO",2021,2021-07-23,1862.2,2.5
"167119","Bradley Williams","DGLO",2021,2021-07-23,1710.4,-2.1
"167176","Eagle McMahon","DGLO",2021,2021-07-23,1827,8.9
"167179","Richard Wysocki","DGLO",2021,2021-07-23,1843.7,3.1
"167210","Kevin Jones","DGLO",2021,2021-07-23,1802.7,6.1
"167241","Anthony Barela","DGLO",2021,2021-07-23,1726.1,-1.2
"167246","Corey Ellis","DGLO",2021,2021-07-23,1673.2,21.2
"167268","Calvin Heimburg","DGLO",2021,2021-07-23,1828.2,0.9
"167326","Chris Clemons","DGLO",2021,2021-07-23,1760.9,1.8
"167405","Adam Hammes","DGLO",2021,2021-07-23,1788.2,8.3
"167467","Chris Dickerson","DGLO",2021,2021-07-23,1806,3.2
"167484","Andrew Presnell","DGLO",2021,2021-07-23,1737.7,-2.3
"167556","Joel Freeman","DGLO",2021,2021-07-23,1770.8,6.6
"167638","Gannon Buhr","DGLO",2021,2021-07-23,1651.2,15.1
"167641","Andrew Marwede","DGLO",2021,2021-07-23,1707.3,5
"167790","Kyle Klein","DGLO",2021,2021-07-23,1739.4,14.2
"168181","Ezra Aderhold","DGLO",2021,2021-07-23,1734.2,8.8
"168403","Simon Lizotte","Preserve",2021,2021-07-30,1753.3,1
"168422","Nikko Locastro","Preserve",2021,2021-07-30,1776.1,3.3
"168439","James Conrad","Preserve",2021,2021-07-30,1800.8,6.5
"168443","Matthew Orum","Preserve",2021,2021-07-30,1746.4,11.1
"168506","Paul McBeth","Preserve",2021,2021-07-30,1867.9,5.8
"168542","Bradley Williams","Preserve",2021,2021-07-30,1715.5,5
"168599","Eagle McMahon","Preserve",2021,2021-07-30,1834.4,7.4
"168602","Richard Wysocki","Preserve",2021,2021-07-30,1850.7,7.1
"168633","Kevin Jones","Preserve",2021,2021-07-30,1807,4.3
"168664","Anthony Barela","Preserve",2021,2021-07-30,1736.3,10.2
"168691","Calvin Heimburg","Preserve",2021,2021-07-30,1829.7,1.5
"168749","Chris Clemons","Preserve",2021,2021-07-30,1761.8,0.9
"168828","Adam Hammes","Preserve",2021,2021-07-30,1784.7,-3.5
"168907","Andrew Presnell","Preserve",2021,2021-07-30,1742.5,4.8
"168979","Joel Freeman","Preserve",2021,2021-07-30,1770.5,-0.3
"169061","Gannon Buhr","Preserve",2021,2021-07-30,1671.7,20.5
"169064","Andrew Marwede","Preserve",2021,2021-07-30,1710.1,2.8
"169213","Kyle Klein","Preserve",2021,2021-07-30,1745.6,6.2
"169369","Alden Harris","Preserve",2021,2021-07-30,1688.7,3.8
"169604","Ezra Aderhold","Preserve",2021,2021-07-30,1742.6,8.4
"170279","Väinö Mäkelä","Kuopio",2021,2021-07-30,1728.1,2.6
"170720","Niklas Anttila","Kuopio",2021,2021-07-30,1682.1,9.4
"172691","Nikko Locastro","Ledgestone",2021,2021-08-05,1782.8,6.7
"172708","James Conrad","Ledgestone",2021,2021-08-05,1799.3,-1.5
"172712","Matthew Orum","Ledgestone",2021,2021-08-05,1754,7.6
"172775","Paul McBeth","Ledgestone",2021,2021-08-05,1862.1,-5.9
"172811","Bradley Williams","Ledgestone",2021,2021-08-05,1724.3,8.8
"172868","Eagle McMahon","Ledgestone",2021,2021-08-05,1840.3,5.9
"172871","Richard Wysocki","Ledgestone",2021,2021-08-05,1856,5.2
"172902","Kevin Jones","Ledgestone",2021,2021-08-05,1809.2,2.1
"172933","Anthony Barela","Ledgestone",2021,2021-08-05,1739.8,3.6
"172938","Corey Ellis","Ledgestone",2021,2021-08-05,1660.7,-12.5
"172960","Calvin Heimburg","Ledgestone",2021,2021-08-05,1835.7,6
"173018","Chris Clemons","Ledgestone",2021,2021-08-05,1764,2.2
"173020","Isaac Robinson","Ledgestone",2021,2021-08-05,1655.9,14.8
"173097","Adam Hammes","Ledgestone",2021,2021-08-05,1779.3,-5.4
"173159","Chris Dickerson","Ledgestone",2021,2021-08-05,1810.6,4.7
"173176","Andrew Presnell","Ledgestone",2021,2021-08-05,1745.6,3.1
"173248","Joel Freeman","Ledgestone",2021,2021-08-05,1774.9,4.4
"173330","Gannon Buhr","Ledgestone",2021,2021-08-05,1676.5,4.8
"173333","Andrew Marwede","Ledgestone",2021,2021-08-05,1722.6,12.4
"173482","Kyle Klein","Ledgestone",2021,2021-08-05,1753.5,7.9
"173638","Alden Harris","Ledgestone",2021,2021-08-05,1695.6,6.9
"173873","Ezra Aderhold","Ledgestone",2021,2021-08-05,1744.9,2.3
"174095","Simon Lizotte","European Championship",2021,2021-08-11,1752.2,-1
"174548","Väinö Mäkelä","European Championship",2021,2021-08-11,1731.4,3.3
"174989","Niklas Anttila","European Championship",2021,2021-08-11,1695.5,13.4
"175537","Nikko Locastro","Idlewild",2021,2021-08-13,1784.3,1.5
"175554","James Conrad","Idlewild",2021,2021-08-13,1798.2,-1.1
"175558","Matthew Orum","Idlewild",2021,2021-08-13,1758.8,4.8
"175621","Paul McBeth","Idlewild",2021,2021-08-13,1863.8,1.7
"175657","Bradley Williams","Idlewild",2021,2021-08-13,1731.4,7.1
"175714","Eagle McMahon","Idlewild",2021,2021-08-13,1841.2,0.9
"175717","Richard Wysocki","Idlewild",2021,2021-08-13,1858.6,2.7
"175748","Kevin Jones","Idlewild",2021,2021-08-13,1816.3,7.1
"175779","Anthony Barela","Idlewild",2021,2021-08-13,1738.1,-1.8
"175784","Corey Ellis","Idlewild",2021,2021-08-13,1678.7,18.1
"175806","Calvin Heimburg","Idlewild",2021,2021-08-13,1841.4,5.7
"175864","Chris Clemons","Idlewild",2021,2021-08-13,1768.9,4.9
"175943","Adam Hammes","Idlewild",2021,2021-08-13,1783,3.7
"176005","Chris Dickerson","Idlewild",2021,2021-08-13,1814.3,3.7
"176022","Andrew Presnell","Idlewild",2021,2021-08-13,1750.1,4.5
"176094","Joel Freeman","Idlewild",2021,2021-08-13,1783.6,8.7
"176176","Gannon Buhr","Idlewild",2021,2021-08-13,1686.1,9.6
"176179","Andrew Marwede","Idlewild",2021,2021-08-13,1736.5,13.9
"176328","Kyle Klein","Idlewild",2021,2021-08-13,1764.5,10.9
"176484","Alden Harris","Idlewild",2021,2021-08-13,1701.5,5.9
"176719","Ezra Aderhold","Idlewild",2021,2021-08-13,1748.8,3.9
"177394","Väinö Mäkelä","Finnish Nationals",2021,2021-08-19,1736.4,5
"177835","Niklas Anttila","Finnish Nationals",2021,2021-08-19,1698,2.4
"179806","Nikko Locastro","DDGC",2021,2021-08-27,1789.2,5
"179823","James Conrad","DDGC",2021,2021-08-27,1800,1.8
"179827","Matthew Orum","DDGC",2021,2021-08-27,1766,7.2
"179926","Bradley Williams","DDGC",2021,2021-08-27,1739.3,7.9
"179986","Richard Wysocki","DDGC",2021,2021-08-27,1863.4,4.8
"180053","Corey Ellis","DDGC",2021,2021-08-27,1694.4,15.6
"180075","Calvin Heimburg","DDGC",2021,2021-08-27,1845.6,4.2
"180212","Adam Hammes","DDGC",2021,2021-08-27,1788,4.9
"180274","Chris Dickerson","DDGC",2021,2021-08-27,1817.4,3.1
"180363","Joel Freeman","DDGC",2021,2021-08-27,1789.3,5.8
"180448","Andrew Marwede","DDGC",2021,2021-08-27,1747,10.5
"180753","Alden Harris","DDGC",2021,2021-08-27,1711.8,10.3
"182652","Nikko Locastro","MVP",2021,2021-09-03,1791.1,1.8
"182669","James Conrad","MVP",2021,2021-09-03,1802.3,2.3
"182673","Matthew Orum","MVP",2021,2021-09-03,1774.7,8.7
"182736","Paul McBeth","MVP",2021,2021-09-03,1863.9,0
"182772","Bradley Williams","MVP",2021,2021-09-03,1740.2,0.9
"182829","Eagle McMahon","MVP",2021,2021-09-03,1845.8,4.7
"182832","Richard Wysocki","MVP",2021,2021-09-03,1868.9,5.5
"182863","Kevin Jones","MVP",2021,2021-09-03,1815.4,-0.9
"182899","Corey Ellis","MVP",2021,2021-09-03,1704.3,9.9
"182921","Calvin Heimburg","MVP",2021,2021-09-03,1849.7,4.2
"182979","Chris Clemons","MVP",2021,2021-09-03,1773,4.1
"183058","Adam Hammes","MVP",2021,2021-09-03,1798,10
"183120","Chris Dickerson","MVP",2021,2021-09-03,1820.1,2.7
"183137","Andrew Presnell","MVP",2021,2021-09-03,1750.9,0.8
"183209","Joel Freeman","MVP",2021,2021-09-03,1795,5.6
"183294","Andrew Marwede","MVP",2021,2021-09-03,1756.2,9.2
"183443","Kyle Klein","MVP",2021,2021-09-03,1764.9,0.4
"183599","Alden Harris","MVP",2021,2021-09-03,1721.2,9.4
"183834","Ezra Aderhold","MVP",2021,2021-09-03,1753.5,4.7
"184950","Niklas Anttila","Heinola",2021,2021-09-03,1698.1,0.1
"185479","Simon Lizotte","GMC",2021,2021-09-09,1760.4,8.2
"185498","Nikko Locastro","GMC",2021,2021-09-09,1793.7,2.6
"185515","James Conrad","GMC",2021,2021-09-09,1804.9,2.7
"185519","Matthew Orum","GMC",2021,2021-09-09,1783.2,8.4
"185582","Paul McBeth","GMC",2021,2021-09-09,1869.7,5.9
"185618","Bradley Williams","GMC",2021,2021-09-09,1749.7,9.5
"185675","Eagle McMahon","GMC",2021,2021-09-09,1847.7,1.9
"185678","Richard Wysocki","GMC",2021,2021-09-09,1878.3,9.4
"185709","Kevin Jones","GMC",2021,2021-09-09,1814.7,-0.7
"185745","Corey Ellis","GMC",2021,2021-09-09,1717.7,13.4
"185767","Calvin Heimburg","GMC",2021,2021-09-09,1852.6,2.8
"185825","Chris Clemons","GMC",2021,2021-09-09,1777.9,4.9
"185904","Adam Hammes","GMC",2021,2021-09-09,1800.5,2.5
"185966","Chris Dickerson","GMC",2021,2021-09-09,1833.1,13
"185983","Andrew Presnell","GMC",2021,2021-09-09,1763.1,12.2
"186055","Joel Freeman","GMC",2021,2021-09-09,1794.4,-0.5
"186137","Gannon Buhr","GMC",2021,2021-09-09,1705.5,19.4
"186140","Andrew Marwede","GMC",2021,2021-09-09,1768.6,12.5
"186289","Kyle Klein","GMC",2021,2021-09-09,1768.7,3.8
"186445","Alden Harris","GMC",2021,2021-09-09,1731.1,9.8
"186680","Ezra Aderhold","GMC",2021,2021-09-09,1749.9,-3.6
"189767","Nikko Locastro","MCO",2021,2021-09-23,1801.6,7.9
"189784","James Conrad","MCO",2021,2021-09-23,1800.7,-4.2
"189788","Matthew Orum","MCO",2021,2021-09-23,1786.9,3.7
"189851","Paul McBeth","MCO",2021,2021-09-23,1869.2,-0.6
"189887","Bradley Williams","MCO",2021,2021-09-23,1761.7,12
"189947","Richard Wysocki","MCO",2021,2021-09-23,1882.6,4.3
"189978","Kevin Jones","MCO",2021,2021-09-23,1823.5,8.8
"190014","Corey Ellis","MCO",2021,2021-09-23,1726.9,9.2
"190173","Adam Hammes","MCO",2021,2021-09-23,1811.1,10.6
"190201","Väinö Mäkelä","MCO",2021,2021-09-23,1740.7,4.3
"190235","Chris Dickerson","MCO",2021,2021-09-23,1841.2,8
"190324","Joel Freeman","MCO",2021,2021-09-23,1794.7,0.2
"190714","Alden Harris","MCO",2021,2021-09-23,1743.6,12.6
"190949","Ezra Aderhold","MCO",2021,2021-09-23,1742.3,-7.6
"195440","Simon Lizotte","USDGC",2021,2021-10-06,1769.2,8.7
"195459","Nikko Locastro","USDGC",2021,2021-10-06,1809.3,7.7
"195476","James Conrad","USDGC",2021,2021-10-06,1804.8,4.1
"195480","Matthew Orum","USDGC",2021,2021-10-06,1797.3,10.4
"195543","Paul McBeth","USDGC",2021,2021-10-06,1876.6,7.5
"195579","Bradley Williams","USDGC",2021,2021-10-06,1772.8,11.1
"195636","Eagle McMahon","USDGC",2021,2021-10-06,1853.2,5.5
"195639","Richard Wysocki","USDGC",2021,2021-10-06,1888.6,6.1
"195670","Kevin Jones","USDGC",2021,2021-10-06,1817.5,-6
"195701","Anthony Barela","USDGC",2021,2021-10-06,1743.9,5.8
"195706","Corey Ellis","USDGC",2021,2021-10-06,1731.9,5
"195728","Calvin Heimburg","USDGC",2021,2021-10-06,1845.9,-6.7
"195786","Chris Clemons","USDGC",2021,2021-10-06,1781.3,3.4
"195788","Isaac Robinson","USDGC",2021,2021-10-06,1686.4,30.5
"195865","Adam Hammes","USDGC",2021,2021-10-06,1812.7,1.6
"195893","Väinö Mäkelä","USDGC",2021,2021-10-06,1747.7,6.9
"195927","Chris Dickerson","USDGC",2021,2021-10-06,1848.2,7
"195944","Andrew Presnell","USDGC",2021,2021-10-06,1770.2,7
"196016","Joel Freeman","USDGC",2021,2021-10-06,1806.1,11.5
"196098","Gannon Buhr","USDGC",2021,2021-10-06,1724.3,18.8
"196101","Andrew Marwede","USDGC",2021,2021-10-06,1768.7,0
"196250","Kyle Klein","USDGC",2021,2021-10-06,1785,16.3
"196406","Alden Harris","USDGC",2021,2021-10-06,1751.2,7.6
"196641","Ezra Aderhold","USDGC",2021,2021-10-06,1756.4,14.1
"196868","Nikko Locastro","LVC",2022,2022-02-24,1785.8,7.4
"196876","James Conrad","LVC",2022,2022-02-24,1778,3.8
"196934","Bradley Williams","LVC",2022,2022-02-24,1742.9,-2.6
"196972","Eagle McMahon","LVC",2022,2022-02-24,1795.8,-22.1
"196973","Richard Wysocki","LVC",2022,2022-02-24,1847.7,-2.1
"196994","Kevin Jones","LVC",2022,2022-02-24,1796.1,10.4
"197014","Anthony Barela","LVC",2022,2022-02-24,1720.1,0.6
"197018","Corey Ellis","LVC",2022,2022-02-24,1708.4,-0.3
"197035","Calvin Heimburg","LVC",2022,2022-02-24,1819.6,8.3
"197064","Chris Clemons","LVC",2022,2022-02-24,1748.4,-4.8
"197115","Adam Hammes","LVC",2022,2022-02-24,1789.9,8.4
"197159","Chris Dickerson","LVC",2022,2022-02-24,1815.5,2.2
"197167","Andrew Presnell","LVC",2022,2022-02-24,1746.4,3.2
"197271","Gannon Buhr","LVC",2022,2022-02-24,1720,18.1
"197273","Andrew Marwede","LVC",2022,2022-02-24,1732.9,-9
"197373","Kyle Klein","LVC",2022,2022-02-24,1760.1,3.6
"197481","Alden Harris","LVC",2022,2022-02-24,1727,0.9
"197659","Ezra Aderhold","LVC",2022,2022-02-24,1740.3,9.6
"199012","Simon Lizotte","Waco",2022,2022-03-11,1737.5,-4.8
"199024","Nikko Locastro","Waco",2022,2022-03-11,1790.3,4.5
"199032","James Conrad","Waco",2022,2022-03-11,1782.5,4.4
"199067","Paul McBeth","Waco",2022,2022-03-11,1844.9,6
"199090","Bradley Williams","Waco",2022,2022-03-11,1747.5,4.5
"199129","Richard Wysocki","Waco",2022,2022-03-11,1846.5,-1.1
"199150","Kevin Jones","Waco",2022,2022-03-11,1796.7,0.6
"199174","Corey Ellis","Waco",2022,2022-03-11,1704.9,-3.5
"199191","Calvin Heimburg","Waco",2022,2022-03-11,1819.9,0.3
"199220","Chris Clemons","Waco",2022,2022-03-11,1757.2,8.7
"199222","Isaac Robinson","Waco",2022,2022-03-11,1682.7,14.9
"199271","Adam Hammes","Waco",2022,2022-03-11,1776.7,-13.2
"199315","Chris Dickerson","Waco",2022,2022-03-11,1816.5,1
"199323","Andrew Presnell","Waco",2022,2022-03-11,1748.5,2.1
"199377","Joel Freeman","Waco",2022,2022-03-11,1781.9,6.3
"199427","Gannon Buhr","Waco",2022,2022-03-11,1724,4.1
"199429","Andrew Marwede","Waco",2022,2022-03-11,1735.5,2.6
"199529","Kyle Klein","Waco",2022,2022-03-11,1763.1,3
"199637","Alden Harris","Waco",2022,2022-03-11,1730.8,3.8
"199815","Ezra Aderhold","Waco",2022,2022-03-11,1730.3,-10.1
"200102","Nikko Locastro","Texas",2022,2022-03-25,1794.4,4.1
"200110","James Conrad","Texas",2022,2022-03-25,1790.5,8
"200113","Matthew Orum","Texas",2022,2022-03-25,1773.2,5.6
"200145","Paul McBeth","Texas",2022,2022-03-25,1846.1,1.2
"200168","Bradley Williams","Texas",2022,2022-03-25,1743.7,-3.7
"200207","Richard Wysocki","Texas",2022,2022-03-25,1854,7.4
"200228","Kevin Jones","Texas",2022,2022-03-25,1797.7,1
"200252","Corey Ellis","Texas",2022,2022-03-25,1713.8,8.9
"200269","Calvin Heimburg","Texas",2022,2022-03-25,1828.1,8.2
"200298","Chris Clemons","Texas",2022,2022-03-25,1761.4,4.3
"200349","Adam Hammes","Texas",2022,2022-03-25,1777.9,1.2
"200367","Väinö Mäkelä","Texas",2022,2022-03-25,1727.6,4.7
"200393","Chris Dickerson","Texas",2022,2022-03-25,1819.3,2.8
"200455","Joel Freeman","Texas",2022,2022-03-25,1790.4,8.6
"200505","Gannon Buhr","Texas",2022,2022-03-25,1734.5,10.5
"200507","Andrew Marwede","Texas",2022,2022-03-25,1742.7,7.2
"200607","Kyle Klein","Texas",2022,2022-03-25,1765.9,2.8
"200649","Niklas Anttila","Texas",2022,2022-03-25,1689,10.7
"200715","Alden Harris","Texas",2022,2022-03-25,1737.4,6.6
"200893","Ezra Aderhold","Texas",2022,2022-03-25,1730.1,-0.2
"201168","Simon Lizotte","Champions",2022,2022-04-14,1743.8,6.3
"201180","Nikko Locastro","Champions",2022,2022-04-14,1797.2,2.9
"201188","James Conrad","Champions",2022,2022-04-14,1798.4,7.9
"201191","Matthew Orum","Champions",2022,2022-04-14,1785.7,12.6
"201223","Paul McBeth","Champions",2022,2022-04-14,1845.4,-0.7
"201246","Bradley Williams","Champions",2022,2022-04-14,1744.9,1.2
"201284","Eagle McMahon","Champions",2022,2022-04-14,1799.8,4
"201285","Richard Wysocki","Champions",2022,2022-04-14,1861.1,7.1
"201306","Kevin Jones","Champions",2022,2022-04-14,1802.1,4.4
"201330","Corey Ellis","Champions",2022,2022-04-14,1735.2,21.4
"201347","Calvin Heimburg","Champions",2022,2022-04-14,1836.8,8.6
"201376","Chris Clemons","Champions",2022,2022-04-14,1768.3,6.8
"201378","Isaac Robinson","Champions",2022,2022-04-14,1701.1,18.4
"201427","Adam Hammes","Champions",2022,2022-04-14,1759.2,-18.6
"201445","Väinö Mäkelä","Champions",2022,2022-04-14,1730.9,3.3
"201471","Chris Dickerson","Champions",2022,2022-04-14,1831.1,11.8
"201479","Andrew Presnell","Champions",2022,2022-04-14,1751.7,3.3
"201533","Joel Freeman","Champions",2022,2022-04-14,1796.7,6.2
"201583","Gannon Buhr","Champions",2022,2022-04-14,1751.1,16.5
"201585","Andrew Marwede","Champions",2022,2022-04-14,1751.6,9
"201685","Kyle Klein","Champions",2022,2022-04-14,1770.7,4.8
"201727","Niklas Anttila","Champions",2022,2022-04-14,1707.6,18.6
"201793","Alden Harris","Champions",2022,2022-04-14,1743.6,6.2
"201971","Ezra Aderhold","Champions",2022,2022-04-14,1743.2,13.1
"202246","Simon Lizotte","Jonesboro",2022,2022-04-22,1748.4,4.6
"202258","Nikko Locastro","Jonesboro",2022,2022-04-22,1798.2,0.9
"202266","James Conrad","Jonesboro",2022,2022-04-22,1800.4,2
"202269","Matthew Orum","Jonesboro",2022,2022-04-22,1790.2,4.4
"202301","Paul McBeth","Jonesboro",2022,2022-04-22,1850.6,5.2
"202324","Bradley Williams","Jonesboro",2022,2022-04-22,1745,0.1
"202363","Richard Wysocki","Jonesboro",2022,2022-04-22,1858.7,-2.4
"202384","Kevin Jones","Jonesboro",2022,2022-04-22,1809.1,7
"202404","Anthony Barela","Jonesboro",2022,2022-04-22,1723.2,3.2
"202408","Corey Ellis","Jonesboro",2022,2022-04-22,1741.7,6.5
"202425","Calvin Heimburg","Jonesboro",2022,2022-04-22,1843,6.3
"202454","Chris Clemons","Jonesboro",2022,2022-04-22,1766.1,-2.1
"202505","Adam Hammes","Jonesboro",2022,2022-04-22,1760.4,1.2
"202523","Väinö Mäkelä","Jonesboro",2022,2022-04-22,1729.2,-1.6
